# Energy Eigenvalues:,3.801409,15.127794,33.703746,58.854927,88.436000
# Position x, Psi 1,Psi 2,Psi 3,Psi 4,Psi 5
-9.534534534534534478e-01,4.691994945051107470e-04,-1.367274012092662729e-03,4.027649464247738675e-03,-1.585972882681820767e-02,-1.248501551575247198e-01
-9.504504504504504014e-01,4.891547467825705688e-04,-1.421825287909275022e-03,4.169352142903298003e-03,-1.629773551816052560e-02,-1.266846507129141541e-01
-9.474474474474474661e-01,5.099587035702708628e-04,-1.478553036579440720e-03,4.316040211103038850e-03,-1.674783667379384916e-02,-1.285455687505118461e-01
-9.444444444444444198e-01,5.316474606274231409e-04,-1.537544094654793182e-03,4.467889067119026544e-03,-1.721036631143179133e-02,-1.304332974000044498e-01
-9.414414414414414845e-01,5.542586488797358229e-04,-1.598888763269795373e-03,4.625080280095133015e-03,-1.768566767189942365e-02,-1.323482303829389140e-01
-9.384384384384384381e-01,5.778314997106858125e-04,-1.662680946371068247e-03,4.787801807153393985e-03,-1.817409347385044727e-02,-1.342907670948404464e-01
-9.354354354354353918e-01,6.024069130296591393e-04,-1.729018294461784734e-03,4.956248218138664154e-03,-1.867600617551802220e-02,-1.362613126885149351e-01
-9.324324324324324564e-01,6.280275282350495291e-04,-1.798002354081112888e-03,5.130620928270202691e-03,-1.919177824369301330e-02,-1.382602781585505480e-01
-9.294294294294294101e-01,6.547377981954515371e-04,-1.869738723247583697e-03,5.311128438978490740e-03,-1.972179243012980171e-02,-1.402880804270396076e-01
-9.264264264264264748e-01,6.825840663772879662e-04,-1.944337213104250367e-03,5.497986587215062011e-03,-2.026644205558406422e-02,-1.423451424305332558e-01
-9.234234234234234284e-01,7.116146472527313995e-04,-2.021912016013203191e-03,5.691418803533791759e-03,-2.082613130169445187e-02,-1.444318932082559737e-01
-9.204204204204203821e-01,7.418799101273761088e-04,-2.102581880356598886e-03,5.891656379251819509e-03,-2.140127551092332533e-02,-1.465487679915872810e-01
-9.174174174174174468e-01,7.734323665331534420e-04,-2.186470292311912342e-03,6.098938743009875776e-03,-2.199230149478033011e-02,-1.486962082948381780e-01
-9.144144144144144004e-01,8.063267613381003155e-04,-2.273705664879610566e-03,6.313513747062617261e-03,-2.259964785055712175e-02,-1.508746620073383726e-01
-9.114114114114114651e-01,8.406201677310543453e-04,-2.364421534452588753e-03,6.535637963641189804e-03,-2.322376528680797705e-02,-1.530845834868509725e-01
-9.084084084084084187e-01,8.763720862460867064e-04,-2.458756765228291633e-03,6.765576991742482116e-03,-2.386511695781820194e-02,-1.553264336543370983e-01
-9.054054054054053724e-01,9.136445479984842870e-04,-2.556855761776422129e-03,7.003605774711893148e-03,-2.452417880730843255e-02,-1.576006800900892901e-01
-9.024024024024024371e-01,9.525022223114110696e-04,-2.658868690087670163e-03,7.250008928999449910e-03,-2.520143992163028854e-02,-1.599077971312560520e-01
-8.993993993993993907e-01,9.930125289199630972e-04,-2.764951707441757819e-03,7.505081084482187123e-03,-2.589740289271475274e-02,-1.622482659707737696e-01
-8.963963963963964554e-01,1.035245754947294742e-03,-2.875267201446674373e-03,7.769127236759727079e-03,-2.661258419104271800e-02,-1.646225747577265142e-01
-8.933933933933934091e-01,1.079275176855808410e-03,-2.989984038615113929e-03,8.042463111844568024e-03,-2.734751454891528807e-02,-1.670312186991605441e-01
-8.903903903903903627e-01,1.125177187584969251e-03,-3.109277822858535784e-03,8.325415543682889580e-03,-2.810273935430752240e-02,-1.694747001633695460e-01
-8.873873873873874274e-01,1.173031429096320485e-03,-3.233331164294502794e-03,8.618322864957240689e-03,-2.887881905559753007e-02,-1.719535287846701843e-01
-8.843843843843843811e-01,1.222920930555728564e-03,-3.362333958778942426e-03,8.921535311638787227e-03,-2.967632957747273759e-02,-1.744682215696987670e-01
-8.813813813813813347e-01,1.274932252392550107e-03,-3.496483678591062998e-03,9.235415441772426223e-03,-3.049586274832053259e-02,-1.770193030052423511e-01
-8.783783783783783994e-01,1.329155636485678665e-03,-3.635985674715904239e-03,9.560338568995583111e-03,-3.133802673942049505e-02,-1.796073051676275456e-01
-8.753753753753753530e-01,1.385685162737122387e-03,-3.781053491187455224e-03,9.896693211309573815e-03,-3.220344651626608906e-02,-1.822327678337004042e-01
-8.723723723723724177e-01,1.444618912304658411e-03,-3.931909191973213293e-03,1.024488155563931836e-02,-3.309276430234781713e-02,-1.848962385934048436e-01
-8.693693693693693714e-01,1.506059137776840848e-03,-4.088783700900700674e-03,1.060531993873730337e-02,-3.400664005574356025e-02,-1.875982729639903701e-01
-8.663663663663663250e-01,1.570112440585649805e-03,-4.251917155146394019e-03,1.097843934500703118e-02,-3.494575195887026503e-02,-1.903394345058774528e-01
-8.633633633633633897e-01,1.636889955964560212e-03,-4.421559272828045131e-03,1.136468592184095017e-02,-3.591079692175967730e-02,-1.931202949401992219e-01
-8.603603603603603434e-01,1.706507545772951258e-03,-4.597969735263118113e-03,1.176452151308905909e-02,-3.690249109923164628e-02,-1.959414342680448617e-01
-8.573573573573574080e-01,1.779085999521407609e-03,-4.781418584478468181e-03,1.217842421129614744e-02,-3.792157042234880343e-02,-1.988034408914293727e-01
-8.543543543543543617e-01,1.854751243946716746e-03,-4.972186636579815737e-03,1.260688892936796465e-02,-3.896879114454719628e-02,-2.017069117360162922e-01
-8.513513513513513153e-01,1.933634561500148724e-03,-5.170565911613662392e-03,1.305042799234977166e-02,-4.004493040284765742e-02,-2.046524523756157177e-01
-8.483483483483483800e-01,2.015872818128173864e-03,-5.376860080579868965e-03,1.350957175002520834e-02,-4.115078679456551231e-02,-2.076406771584906052e-01
-8.453453453453453337e-01,2.101608700740757989e-03,-5.591384930278970634e-03,1.398486921106763432e-02,-4.228718096994534686e-02,-2.106722093354899961e-01
-8.423423423423423984e-01,2.190990964779291044e-03,-5.814468846705911700e-03,1.447688869950236427e-02,-4.345495624116153810e-02,-2.137476811900407558e-01
-8.393393393393393520e-01,2.284174692313657284e-03,-6.046453317730052582e-03,1.498621853426460211e-02,-4.465497920813538135e-02,-2.168677341700209205e-01
-8.363363363363363057e-01,2.381321561116299737e-03,-6.287693455831047835e-03,1.551346773266583726e-02,-4.588814040163455982e-02,-2.200330190215458170e-01
-8.333333333333333703e-01,2.482600125180101265e-03,-6.538558541690728601e-03,1.605926673860977316e-02,-4.715535494413131828e-02,-2.232441959246940499e-01
-8.303303303303303240e-01,2.588186107166801173e-03,-6.799432589473059126e-03,1.662426817642842503e-02,-4.845756322890996254e-02,-2.265019346311997472e-01
-8.273273273273273887e-01,2.698262703293384784e-03,-7.070714934657601827e-03,1.720914763124006125e-02,-4.979573161792807956e-02,-2.298069146041431809e-01
-8.243243243243243423e-01,2.813020901185398284e-03,-7.352820845326182679e-03,1.781460445676178936e-02,-5.117085315894887715e-02,-2.331598251596667393e-01
-8.213213213213212960e-01,2.932659811248640100e-03,-7.646182157838415580e-03,1.844136261154245143e-02,-5.258394832247576672e-02,-2.365613656107402873e-01
-8.183183183183183607e-01,3.057387012134322578e-03,-7.951247937869531865e-03,1.909017152461671071e-02,-5.403606575903917991e-02,-2.400122454130205196e-01
-8.153153153153153143e-01,3.187418910896943399e-03,-8.268485167821974097e-03,1.976180699161436335e-02,-5.552828307739429703e-02,-2.435131843128202078e-01
-8.123123123123122680e-01,3.322981118469807340e-03,-8.598379461663210876e-03,2.045707210239679566e-02,-5.706170764420869651e-02,-2.470649124972237043e-01
-8.093093093093093326e-01,3.464308841109705901e-03,-8.941435808284057055e-03,2.117679820132994939e-02,-5.863747740583354073e-02,-2.506681707463822018e-01
-8.063063063063062863e-01,3.611647288489903788e-03,-9.298179344515357381e-03,2.192184588134185250e-02,-6.025676173276790781e-02,-2.543237105880189475e-01
-8.033033033033033510e-01,3.765252099149413254e-03,-9.669156158986186994e-03,2.269310601295299740e-02,-6.192076228744183147e-02,-2.580322944541713071e-01
-8.003003003003003046e-01,3.925389784036885377e-03,-1.005493412805439669e-02,2.349150080951073125e-02,-6.363071391596425430e-02,-2.617946958402129765e-01
-7.972972972972972583e-01,4.092338188918507626e-03,-1.045610378508872625e-02,2.431798492990052893e-02,-6.538788556449499911e-02,-2.656116994661772979e-01
-7.942942942942943230e-01,4.266386976452469712e-03,-1.087327922443379925e-02,2.517354662005412760e-02,-6.719358122092508601e-02,-2.694841014404337209e-01
-7.912912912912912766e-01,4.447838128766030789e-03,-1.130709904144074768e-02,2.605920889461716544e-02,-6.904914088255773019e-02,-2.734127094257250978e-01
-7.882882882882883413e-01,4.637006471407446873e-03,-1.175822731000312864e-02,2.697603076019089788e-02,-7.095594155051263008e-02,-2.773983428076175484e-01
-7.852852852852852950e-01,4.834220219581932682e-03,-1.222735459909476269e-02,2.792510848161121328e-02,-7.291539825159300270e-02,-2.814418328654065271e-01
-7.822822822822822486e-01,5.039821547619091451e-03,-1.271519902986472175e-02,2.890757689277712733e-02,-7.492896508836867364e-02,-2.855440229454915269e-01
-7.792792792792793133e-01,5.254167182660102881e-03,-1.322250737490830545e-02,2.992461075359774750e-02,-7.699813631825817850e-02,-2.897057686372730978e-01
-7.762762762762762669e-01,5.477629023594656095e-03,-1.375005620139645168e-02,3.097742615467954583e-02,-7.912444746240963889e-02,-2.939279379516031021e-01
-7.732732732732733316e-01,5.710594786321481278e-03,-1.429865305981341608e-02,3.206728197143351999e-02,-8.130947644520254702e-02,-2.982114115018230094e-01
-7.702702702702702853e-01,5.953468676452132111e-03,-1.486913772012256503e-02,3.319548136934142440e-02,-8.355484476521758685e-02,-3.025570826874341979e-01
-7.672672672672672389e-01,6.206672090625058556e-03,-1.546238345725234851e-02,3.436337336218033001e-02,-8.586221869854186728e-02,-3.069658578804320692e-01
-7.642642642642643036e-01,6.470644347646834285e-03,-1.607929838787019658e-02,3.557235442506886947e-02,-8.823331053530290846e-02,-3.114386566143436674e-01
-7.612612612612612573e-01,6.745843450729332828e-03,-1.672082686049134598e-02,3.682387016426535986e-02,-9.066987985035247777e-02,-3.159764117760224811e-01
-7.582582582582582109e-01,7.032746882144917319e-03,-1.738795090104931426e-02,3.811941704571175649e-02,-9.317373480903684557e-02,-3.205800698002159166e-01
-7.552552552552552756e-01,7.331852431678592859e-03,-1.808169171614136192e-02,3.946054418439164102e-02,-9.574673350902544733e-02,-3.252505908669569012e-01
-7.522522522522522292e-01,7.643679060314707667e-03,-1.880311125625043489e-02,4.084885519664242098e-02,-9.839078535919575097e-02,-3.299889491018296317e-01
-7.492492492492492939e-01,7.968767800656709199e-03,-1.955331384133655870e-02,4.228601011763681583e-02,-1.011078524965975112e-01,-3.347961327791472708e-01
-7.462462462462462476e-01,8.307682695641938411e-03,-2.033344785128523777e-02,4.377372738632469978e-02,-1.038999512425440308e-01,-3.396731445280748440e-01
-7.432432432432432012e-01,8.661011777180224400e-03,-2.114470748380075857e-02,4.531378590020891661e-02,-1.067691535989117452e-01,-3.446210015417398020e-01
-7.402402402402402659e-01,9.029368086414619674e-03,-2.198833458243615660e-02,4.690802714241426585e-02,-1.097175887857633619e-01,-3.496407357893913659e-01
-7.372372372372372196e-01,9.413390737374070436e-03,-2.286562053755713045e-02,4.855835738359048914e-02,-1.127474448214300373e-01,-3.547333942316347466e-01
-7.342342342342342842e-01,9.813746025863838776e-03,-2.377790826315061279e-02,5.026674996128426692e-02,-1.158609701462297581e-01,-3.599000390387985249e-01
-7.312312312312312379e-01,1.023112858551732812e-02,-2.472659425250335954e-02,5.203524763950374138e-02,-1.190604752910227188e-01,-3.651417478124697191e-01
-7.282282282282281916e-01,1.066626259301521433e-02,-2.571313071589735946e-02,5.386596505129771090e-02,-1.223483345918431886e-01,-3.704596138102445035e-01
-7.252252252252252562e-01,1.111990302456317484e-02,-2.673902780359497383e-02,5.576109122727092998e-02,-1.257269879518827238e-01,-3.758547461737501427e-01
-7.222222222222222099e-01,1.159283696580803123e-02,-2.780585591751602581e-02,5.772289221305783313e-02,-1.291989426521290285e-01,-3.813282701599767788e-01
-7.192192192192192746e-01,1.208588497746532903e-02,-2.891524811514618529e-02,5.975371377888588631e-02,-1.327667752120081923e-01,-3.868813273759761917e-01
-7.162162162162162282e-01,1.259990251902723055e-02,-3.006890260935500200e-02,6.185598422446541428e-02,-1.364331333014034142e-01,-3.925150760169581754e-01
-7.132132132132131819e-01,1.313578143302149802e-02,-3.126858536795171228e-02,6.403221728256303091e-02,-1.402007377054771131e-01,-3.982306911078537515e-01
-7.102102102102102466e-01,1.369445149239671353e-02,-3.251613281695789337e-02,6.628501512472984025e-02,-1.440723843437526075e-01,-4.040293647483930162e-01
-7.072072072072072002e-01,1.427688201371838002e-02,-3.381345465173449943e-02,6.861707147277763819e-02,-1.480509463449520002e-01,-4.099123063617413076e-01
-7.042042042042042649e-01,1.488408353897481898e-02,-3.516253676026662861e-02,7.103117481972361091e-02,-1.521393761791298982e-01,-4.158807429467475392e-01
-7.012012012012012185e-01,1.551710958891074597e-02,-3.656544426308027534e-02,7.353021176405402648e-02,-1.563407078486837853e-01,-4.219359193338514391e-01
-6.981981981981981722e-01,1.617705849093114753e-02,-3.802432467444586545e-02,7.611717046129647113e-02,-1.606580591398724944e-01,-4.280790984447201963e-01
-6.951951951951952369e-01,1.686507528474643150e-02,-3.954141118970633945e-02,7.879514419702519923e-02,-1.650946339365079452e-01,-4.343115615556516484e-01
-6.921921921921921905e-01,1.758235370906587394e-02,-4.111902610376334810e-02,8.156733508557484358e-02,-1.696537245975441310e-01,-4.406346085648176203e-01
-6.891891891891891442e-01,1.833013827278523813e-02,-4.275958436595189704e-02,8.443705789887993862e-02,-1.743387144003158140e-01,-4.470495582633730591e-01
-6.861861861861862089e-01,1.910972641426354063e-02,-4.446559727674823104e-02,8.740774403002503357e-02,-1.791530800512540489e-01,-4.535577486105233369e-01
-6.831831831831831625e-01,1.992247075243413004e-02,-4.623967633196689880e-02,9.048294559623867861e-02,-1.841003942659301396e-01,-4.601605370125755878e-01
-6.801801801801802272e-01,2.076978143365661861e-02,-4.808453722033315114e-02,9.366633968624070439e-02,-1.891843284203479358e-01,-4.668593006060493544e-01
-6.771771771771771808e-01,2.165312857838149613e-02,-5.000300398054994405e-02,9.696173275702164862e-02,-1.944086552754540342e-01,-4.736554365449067716e-01
-6.741741741741741345e-01,2.257404483187237104e-02,-5.199801332422279015e-02,1.003730651853104588e-01,-1.997772517768842959e-01,-4.805503622919571893e-01
-6.711711711711711992e-01,2.353412802341140267e-02,-5.407261913125955416e-02,1.039044159791730343e-01,-2.052941019320250748e-01,-4.875455159144957973e-01
-6.681681681681681528e-01,2.453504393860166458e-02,-5.622999712462651428e-02,1.075600076553748924e-01,-2.109632997665235321e-01,-4.946423563842379245e-01
-6.651651651651652175e-01,2.557852920957696605e-02,-5.847344973161756193e-02,1.113442112883416268e-01,-2.167890523624440291e-01,-5.018423638816188470e-01
-6.621621621621621712e-01,2.666639432813290231e-02,-6.080641113907599149e-02,1.152615517367509002e-01,-2.227756829803190786e-01,-5.091470401045067318e-01
-6.591591591591591248e-01,2.780052678700796129e-02,-6.323245255030940370e-02,1.193167130540093712e-01,-2.289276342674182452e-01,-5.165579085814101523e-01
-6.561561561561561895e-01,2.898289435476499379e-02,-6.575528765174484813e-02,1.235145440890843271e-01,-2.352494715546177284e-01,-5.240765149892487873e-01
-6.531531531531531432e-01,3.021554848995412768e-02,-6.837877829769012372e-02,1.278600642843824020e-01,-2.417458862443068457e-01,-5.317044274757294353e-01
-6.501501501501502078e-01,3.150062790048088757e-02,-7.110694042190307540e-02,1.323584696776088365e-01,-2.484216992918485134e-01,-5.394432369864027299e-01
-6.471471471471471615e-01,3.284036225435695705e-02,-7.394395018502278316e-02,1.370151391147909070e-01,-2.552818647831895937e-01,-5.472945575964948128e-01
-6.441441441441441151e-01,3.423707604827028878e-02,-7.689415036726852948e-02,1.418356406818882809e-01,-2.623314736112650758e-01,-5.552600268475594847e-01
-6.411411411411411798e-01,3.569319264068605835e-02,-7.996205701619110706e-02,1.468257383626773993e-01,-2.695757572539164149e-01,-5.633413060890051227e-01
-6.381381381381381335e-01,3.721123845647825862e-02,-8.315236635965757295e-02,1.519913989308805113e-01,-2.770200916561486593e-01,-5.715400808246090536e-01
-6.351351351351350871e-01,3.879384737038501368e-02,-8.646996199464662691e-02,1.573387990847715523e-01,-2.846700012195874097e-01,-5.798580610640545752e-01
-6.321321321321321518e-01,4.044376527689452078e-02,-8.991992236286225348e-02,1.628743328327954543e-01,-2.925311629021089543e-01,-5.882969816795869944e-01
-6.291291291291291055e-01,4.216385485449065940e-02,-9.350752852460902931e-02,1.686046191390328519e-01,-3.006094104306860082e-01,-5.968586027678638439e-01
-6.261261261261261701e-01,4.395710053252238625e-02,-9.723827224282463599e-02,1.745365098376428781e-01,-3.089107386305595115e-01,-6.055447100170443520e-01
-6.231231231231231238e-01,4.582661366931709696e-02,-1.011178643896496199e-01,1.806770978257588589e-01,-3.174413078739690697e-01,-6.143571150792306312e-01
-6.201201201201200774e-01,4.777563795052134493e-02,-1.051522436884009953e-01,1.870337255446281322e-01,-3.262074486517343441e-01,-6.232976559483267565e-01
-6.171171171171171421e-01,4.980755501703491850e-02,-1.093475858043305854e-01,1.936139937591370153e-01,-3.352156662710800150e-01,-6.323681973433874504e-01
-6.141141141141140958e-01,5.192589033230288198e-02,-1.137103127980841760e-01,2.004257706462179156e-01,-3.444726456831882500e-01,-6.415706310975370918e-01
-6.111111111111111605e-01,5.413431929914606922e-02,-1.182471029563326032e-01,2.074772012030075830e-01,-3.539852564440651994e-01,-6.509068765525458655e-01
-6.081081081081081141e-01,5.643667363674333137e-02,-1.229649010146249416e-01,2.147767169860077263e-01,-3.637605578124052386e-01,-6.603788809591498721e-01
-6.051051051051050678e-01,5.883694802882899477e-02,-1.278709287881096834e-01,2.223330461928894886e-01,-3.738058039882297678e-01,-6.699886198831865869e-01
-6.021021021021021324e-01,6.133930705464114841e-02,-1.329726962263990675e-01,2.301552240989998832e-01,-3.841284494961931806e-01,-6.797380976176402578e-01
-5.990990990990990861e-01,6.394809241464459448e-02,-1.382780129094950128e-01,2.382526038610427721e-01,-3.947361547175396446e-01,-6.896293476006626344e-01
-5.960960960960961508e-01,6.666783046356823672e-02,-1.437950000023805464e-01,2.466348677008639578e-01,-4.056367915748356201e-01,-6.996644328396917079e-01
-5.930930930930931044e-01,6.950324006382525843e-02,-1.495321026865722436e-01,2.553120384827050615e-01,-4.168384493736829177e-01,-7.098454463417309679e-01
-5.900900900900900581e-01,7.245924077294185750e-02,-1.554981030876629311e-01,2.642944916977703063e-01,-4.283494408057482161e-01,-7.201745115498842109e-01
-5.870870870870871228e-01,7.554096137920127130e-02,-1.617021337186463070e-01,2.735929678704386858e-01,-4.401783081175694168e-01,-7.306537827862400469e-01
-5.840840840840840764e-01,7.875374880031214830e-02,-1.681536914596002685e-01,2.832185854009556247e-01,-4.523338294497140644e-01,-7.412854457012016951e-01
-5.810810810810811411e-01,8.210317736054069393e-02,-1.748626520951284402e-01,2.931828538599577927e-01,-4.648250253509914054e-01,-7.520717177293440026e-01
-5.780780780780780947e-01,8.559505846240185456e-02,-1.818392854318112983e-01,3.034976877507264414e-01,-4.776611654725495537e-01,-7.630148485518942758e-01
-5.750750750750750484e-01,8.923545066969401640e-02,-1.890942710188150966e-01,3.141754207556359257e-01,-4.908517754468427197e-01,-7.741171205659576060e-01
-5.720720720720721131e-01,9.303067021936668735e-02,-1.966387144957139899e-01,3.252288204838163499e-01,-5.044066439565495497e-01,-7.853808493605480834e-01
-5.690690690690690667e-01,9.698730198046229267e-02,-2.044841645925534745e-01,3.366711037376727833e-01,-5.183358299986977613e-01,-7.968083841995403649e-01
-5.660660660660660204e-01,1.011122108791474156e-01,-2.126426308081818262e-01,3.485159523165182183e-01,-5.326496703493962537e-01,-8.084021085116575023e-01
-5.630630630630630851e-01,1.054125538096552378e-01,-2.211266017939085005e-01,3.607775293762166546e-01,-5.473587872347054351e-01,-8.201644403875847367e-01
-5.600600600600600387e-01,1.098957920518058295e-01,-2.299490644706299880e-01,3.734704963643942777e-01,-5.624740962133409905e-01,-8.320978330843163961e-01
-5.570570570570571034e-01,1.145697042166448770e-01,-2.391235239086804409e-01,3.866100305514594271e-01,-5.780068142770405926e-01,-8.442047755368100592e-01
-5.540540540540540571e-01,1.194423997426703465e-01,-2.486640240008533842e-01,4.002118431784189023e-01,-5.939684681746461026e-01,-8.564877928771180704e-01
-5.510510510510510107e-01,1.245223329660554434e-01,-2.585851689602238768e-01,4.142921982431624905e-01,-6.103709029660361329e-01,-8.689494469610407057e-01
-5.480480480480480754e-01,1.298183177892854034e-01,-2.689021456756899853e-01,4.288679319476970120e-01,-6.272262908122838709e-01,-8.815923369024510903e-01
-5.450450450450450290e-01,1.353395429736573008e-01,-2.796307469594502826e-01,4.439564728295783969e-01,-6.445471400085555080e-01,-8.944190996153906781e-01
-5.420420420420420937e-01,1.410955880821758712e-01,-2.907873957220045713e-01,4.595758626016115955e-01,-6.623463042664499145e-01,-9.074324103640480921e-01
-5.390390390390390474e-01,1.470964401005067645e-01,-3.023891701116828146e-01,4.757447777247374998e-01,-6.806369922526700478e-01,-9.206349833207337907e-01
-5.360360360360360010e-01,1.533525107648285590e-01,-3.144538296571919300e-01,4.924825517399125663e-01,-6.994327773911176438e-01,-9.340295721319895605e-01
-5.330330330330330657e-01,1.598746546266389679e-01,-3.269998424531791459e-01,5.098091983856536391e-01,-7.187476079356432956e-01,-9.476189704928903446e-01
-5.300300300300300194e-01,1.666741878858691295e-01,-3.400464134304486685e-01,5.277454355289236121e-01,-7.385958173209766775e-01,-9.614060127297269220e-01
-5.270270270270270840e-01,1.737629080249773750e-01,-3.536135137540972750e-01,5.463127099379614382e-01,-7.589921347994957879e-01,-9.753935743911634759e-01
-5.240240240240240377e-01,1.811531142780890558e-01,-3.677219113945703888e-01,5.655332229266736288e-01,-7.799516963717320062e-01,-9.895845728479908399e-01
-5.210210210210209913e-01,1.888576289706938027e-01,-3.823932029184288206e-01,5.854299569012441085e-01,-8.014900560187043776e-01,-1.003981967901583561e+00
-5.180180180180180560e-01,1.968898197669358696e-01,-3.976498465475117872e-01,6.060267028407362311e-01,-8.236231972444679750e-01,-1.018588762401249737e+00
-5.150150150150150097e-01,2.052636228630812520e-01,-4.135151965370684191e-01,6.273480887444946585e-01,-8.463675449373678772e-01,-1.033408002870504161e+00
-5.120120120120120744e-01,2.139935671674187412e-01,-4.300135389255133611e-01,6.494196090804117416e-01,-8.697399775588693371e-01,-1.048442780142488040e+00
-5.090090090090090280e-01,2.230947995085422186e-01,-4.471701287105200873e-01,6.722676552692498086e-01,-8.937578396689849214e-01,-1.063696230004631094e+00
-5.060060060060059817e-01,2.325831109157470433e-01,-4.650112285083484176e-01,6.959195472414598793e-01,-9.184389547975712054e-01,-1.079171533852666620e+00
-5.030030030030030463e-01,2.424749640171457166e-01,-4.835641487556021634e-01,7.204035661042481609e-01,-9.438016386710821326e-01,-1.094871919354178047e+00
-5.000000000000000000e-01,2.527875216030340821e-01,-5.028572895149417965e-01,7.457489879579394243e-01,-9.698647128045688737e-01,-1.110800661121785327e+00
-4.969969969969969537e-01,2.635386764040748009e-01,-5.229201839487659376e-01,7.719861189020915671e-01,-9.966475184690473110e-01,-1.126961081396147479e+00
-4.939939939939939073e-01,2.742717623541762739e-01,-5.428404018560630817e-01,7.977539729348286368e-01,-1.022372372191132861e+00,-1.141323957638728182e+00
-4.909909909909910830e-01,2.849860435669284153e-01,-5.626125080909214482e-01,8.230368862266322916e-01,-1.047011966764954227e+00,-1.153866380538015379e+00
-4.879879879879880367e-01,2.956807854452215834e-01,-5.822311079190669592e-01,8.478194897350169734e-01,-1.070540146998778308e+00,-1.164568344471991646e+00
-4.849849849849849903e-01,3.063552547316072960e-01,-6.016908484897832698e-01,8.720867185470891902e-01,-1.092931937479004079e+00,-1.173412779417808860e+00
-4.819819819819819440e-01,3.170087195585790663e-01,-6.209864202964283653e-01,8.958238210372653221e-01,-1.114163569081856986e+00,-1.180385578179126149e+00
-4.789789789789788976e-01,3.276404494987462113e-01,-6.401125586251004140e-01,9.190163678345133480e-01,-1.134212504204548333e+00,-1.185475618887583016e+00
-4.759759759759760733e-01,3.382497156149155693e-01,-6.590640449910960541e-01,9.416502605937226988e-01,-1.153057460689186797e+00,-1.188674782742591196e+00
-4.729729729729730270e-01,3.488357905100660794e-01,-6.778357085627464418e-01,9.637117405658325309e-01,-1.170678434414004876e+00,-1.189977966961108136e+00
-4.699699699699699806e-01,3.593979483772211658e-01,-6.964224275722553648e-01,9.851873969615370097e-01,-1.187056720527947418e+00,-1.189383092916762363e+00
-4.669669669669669343e-01,3.699354650492170382e-01,-7.148191307131630534e-01,1.006064175103484892e+00,-1.202174933306088933e+00,-1.186891109455356474e+00
-4.639639639639638879e-01,3.804476180483470360e-01,-7.330207985240179136e-01,1.026329384361972963e+00,-1.216017024604743924e+00,-1.182505991381402444e+00
-4.609609609609610636e-01,3.909336866359018337e-01,-7.510224647579246682e-01,1.045970705869373685e+00,-1.228568300896758725e+00,-1.176234733118180609e+00
-4.579579579579580173e-01,4.013929518615815262e-01,-7.688192177375579028e-01,1.064976200008550533e+00,-1.239815438868837161e+00,-1.168087337551369842e+00
-4.549549549549549710e-01,4.118246966127910302e-01,-7.864062016952957368e-01,1.083334313670748950e+00,-1.249746499564385438e+00,-1.158076800074084201e+00
-4.519519519519519246e-01,4.222282056638060888e-01,-8.037786180980938111e-01,1.101033887278528800e+00,-1.258350941056839645e+00,-1.146219087858746599e+00
-4.489489489489488783e-01,4.326027657248087688e-01,-8.209317269567403264e-01,1.118064161569470416e+00,-1.265619629640025723e+00,-1.132533114388859508e+00
-4.459459459459460540e-01,4.429476654907956723e-01,-8.378608481191478496e-01,1.134414784136551502e+00,-1.271544849523696952e+00,-1.117040709291318379e+00
-4.429429429429430076e-01,4.532621956903474802e-01,-8.545613625473148511e-01,1.150075815721197214e+00,-1.276120311023927423e+00,-1.099766583517361118e+00
-4.399399399399399613e-01,4.635456491342539453e-01,-8.710287135776009215e-01,1.165037736255170708e+00,-1.279341157239667126e+00,-1.080738289927689388e+00
-4.369369369369369149e-01,4.737973207640003293e-01,-8.872584081639934839e-01,1.179291450647656614e+00,-1.281203969208393634e+00,-1.059986179344650115e+00
-4.339339339339338686e-01,4.840165077001074567e-01,-9.032460181040147251e-01,1.192828294314006943e+00,-1.281706769535375878e+00,-1.037543352141566677e+00
-4.309309309309310443e-01,4.942025092903307160e-01,-9.189871812469534440e-01,1.205640038442812312e+00,-1.280849024492721755e+00,-1.013445605446453568e+00
-4.279279279279279979e-01,5.043546271576930806e-01,-9.344776026840475591e-01,1.217718894998036649e+00,-1.278631644585921157e+00,-9.877313760442796298e-01
-4.249249249249249516e-01,5.144721652483669194e-01,-9.497130559203309508e-01,1.229057521453229107e+00,-1.275056983587330661e+00,-9.604416790688917738e-01
-4.219219219219219053e-01,5.245544298793965998e-01,-9.646893840278147891e-01,1.239649025254917936e+00,-1.270128836037623277e+00,-9.316200425823808473e-01
-4.189189189189188589e-01,5.346007297862654939e-01,-9.794025007796959281e-01,1.249486968012484933e+00,-1.263852433217852456e+00,-9.013124381462453982e-01
-4.159159159159160346e-01,5.446103761702812962e-01,-9.938483917652536359e-01,1.258565369411932755e+00,-1.256234437596374098e+00,-8.695672074950583363e-01
-4.129129129129129883e-01,5.545826827458064656e-01,-1.008023115485168431e+00,1.266878710851222056e+00,-1.247282935756573563e+00,-8.364349854296440068e-01
-4.099099099099099419e-01,5.645169657873133628e-01,-1.021922804426949716e+00,1.274421938794938480e+00,-1.237007429812875925e+00,-8.019686190527280933e-01
-4.069069069069068956e-01,5.744125441762550910e-01,-1.035543666120155581e+00,1.281190467846233139e+00,-1.225418827324136206e+00,-7.662230834758700926e-01
