# Energy Eigenvalues:,2.827029,10.796689
# Position x, Psi 1,Psi 2
7.042042042042040428e-01,1.376566258661364173e-01,3.551185271373332730e-01
7.072072072072073112e-01,1.352547847629580191e-01,3.505629765964195510e-01
7.102102102102101355e-01,1.328948364794061976e-01,3.460656164978691551e-01
7.132132132132134039e-01,1.305760500625021692e-01,3.416257003185420582e-01
7.162162162162162282e-01,1.282977073084405895e-01,3.372424910704969747e-01
7.192192192192190525e-01,1.260591025401368581e-01,3.329152611786529992e-01
7.222222222222223209e-01,1.238595423886588304e-01,3.286432923600257072e-01
7.252252252252251452e-01,1.216983455784650253e-01,3.244258755044918119e-01
7.282282282282284136e-01,1.195748427163922517e-01,3.202623105570845397e-01
7.312312312312312379e-01,1.174883760843238728e-01,3.161519064017941916e-01
7.342342342342340622e-01,1.154382994354717779e-01,3.120939807468450788e-01
7.372372372372373306e-01,1.134239777942126631e-01,3.080878600114411725e-01
7.402402402402401549e-01,1.114447872594156452e-01,3.041328792139579296e-01
7.432432432432434233e-01,1.095001148111989647e-01,3.002283818615593125e-01
7.462462462462462476e-01,1.075893581210597694e-01,2.963737198412310092e-01
7.492492492492490719e-01,1.057119253653118346e-01,2.925682533121952700e-01
7.522522522522523403e-01,1.038672350417771673e-01,2.888113505996991459e-01
7.552552552552551646e-01,1.020547157896777857e-01,2.851023880901674690e-01
7.582582582582584330e-01,1.002738062126666274e-01,2.814407501276882106e-01
7.612612612612612573e-01,9.852395470494462737e-02,2.778258289118186730e-01
7.642642642642640816e-01,9.680461928040963449e-02,2.742570243966929722e-01
7.672672672672673500e-01,9.511526740478618014e-02,2.707337441914225429e-01
7.702702702702701743e-01,9.345537583068133647e-02,2.672554034617600771e-01
7.732732732732734426e-01,9.182443043552004913e-02,2.638214248330295053e-01
7.762762762762762669e-01,9.022192606230296230e-02,2.604312382942810533e-01
7.792792792792790912e-01,8.864736636314268781e-02,2.570842811036747610e-01
7.822822822822823596e-01,8.710026364552972411e-02,2.537799976950726455e-01
7.852852852852851839e-01,8.558013872127660793e-02,2.505178395858153051e-01
7.882882882882884523e-01,8.408652075809909532e-02,2.472972652856822440e-01
7.912912912912912766e-01,8.261894713378392652e-02,2.441177402070091040e-01
7.942942942942941009e-01,8.117696329289933455e-02,2.409787365759497035e-01
7.972972972972973693e-01,7.976012260600436055e-02,2.378797333448700313e-01
8.003003003003001936e-01,7.836798623131245589e-02,2.348202161058569049e-01
8.033033033033034620e-01,7.700012297876894507e-02,2.317996770053334654e-01
8.063063063063062863e-01,7.565610917649663592e-02,2.288176146597581118e-01
8.093093093093091106e-01,7.433552853957120510e-02,2.258735340723997953e-01
8.123123123123123790e-01,7.303797204108419816e-02,2.229669465511732174e-01
8.153153153153152033e-01,7.176303778545475853e-02,2.200973696275223546e-01
8.183183183183184717e-01,7.051033088394795256e-02,2.172643269763300244e-01
8.213213213213212960e-01,6.927946333236592591e-02,2.144673483368552958e-01
8.243243243243241203e-01,6.807005389087031344e-02,2.117059694346742904e-01
8.273273273273273887e-01,6.688172796589933466e-02,2.089797319046131363e-01
8.303303303303302130e-01,6.571411749414436676e-02,2.062881832146645500e-01
8.333333333333334814e-01,6.456686082854827535e-02,2.036308765908699525e-01
8.363363363363363057e-01,6.343960262629133595e-02,2.010073709431581535e-01
8.393393393393391300e-01,6.233199373873055116e-02,1.984172307921301948e-01
8.423423423423423984e-01,6.124369110325686427e-02,1.958600261967733680e-01
8.453453453453452227e-01,6.017435763703700424e-02,1.933353326830928864e-01
8.483483483483484910e-01,5.912366213260902836e-02,1.908427311736566601e-01
8.513513513513513153e-01,5.809127915529587599e-02,1.883818079180297200e-01
8.543543543543541396e-01,5.707688894240661726e-02,1.859521544240918534e-01
8.573573573573574080e-01,5.608017730419732894e-02,1.835533673902374485e-01
8.603603603603602323e-01,5.510083552655537648e-02,1.811850486384277426e-01
8.633633633633635007e-01,5.413856027538078292e-02,1.788468050480976068e-01
8.663663663663663250e-01,5.319305350263349441e-02,1.765382484908999128e-01
8.693693693693691493e-01,5.226402235401804430e-02,1.742589957662790401e-01
8.723723723723724177e-01,5.135117907827722178e-02,1.720086685378636182e-01
8.753753753753752420e-01,5.045424093806633731e-02,1.697868932706667333e-01
8.783783783783785104e-01,4.957293012237994762e-02,1.675933011690809715e-01
8.813813813813813347e-01,4.870697366050526916e-02,1.654275281156640520e-01
8.843843843843841590e-01,4.785610333747331718e-02,1.632892146106945941e-01
8.873873873873874274e-01,4.702005561098496905e-02,1.611780057125020427e-01
8.903903903903902517e-01,4.619857152978242704e-02,1.590935509785462998e-01
8.933933933933935201e-01,4.539139665344392449e-02,1.570355044072483663e-01
8.963963963963963444e-01,4.459828097357612653e-02,1.550035243805603369e-01
8.993993993993991687e-01,4.381897883637742019e-02,1.529972736072563455e-01
9.024024024024024371e-01,4.305324886655058358e-02,1.510164190669439355e-01
9.054054054054052614e-01,4.230085389254133188e-02,1.490606319547869152e-01
9.084084084084085298e-01,4.156156087307864150e-02,1.471295876269266556e-01
9.114114114114113541e-01,4.083514082499434261e-02,1.452229655465945013e-01
9.144144144144141784e-01,4.012136875229958821e-02,1.433404492309052203e-01
9.174174174174174468e-01,3.942002357649615485e-02,1.414817261983236929e-01
9.204204204204202711e-01,3.873088806810100204e-02,1.396464879167943207e-01
9.234234234234235394e-01,3.805374877936374550e-02,1.378344297525296858e-01
9.264264264264263637e-01,3.738839597815449278e-02,1.360452509194422233e-01
9.294294294294291880e-01,3.673462358300316061e-02,1.342786544292170203e-01
9.324324324324324564e-01,3.609222909926916578e-02,1.325343470420138892e-01
9.354354354354352807e-01,3.546101355642197056e-02,1.308120392177909430e-01
9.384384384384385491e-01,3.484078144641425401e-02,1.291114450682465942e-01
9.414414414414413734e-01,3.423134066312601836e-02,1.274322823093621548e-01
9.444444444444446418e-01,3.363250244286315749e-02,1.257742722145454017e-01
9.474474474474474661e-01,3.304408130589141929e-02,1.241371395683651679e-01
9.504504504504502904e-01,3.246589499898715897e-02,1.225206126208676360e-01
9.534534534534535588e-01,3.189776443898762609e-02,1.209244230424683514e-01
9.564564564564563831e-01,3.133951365732262628e-02,1.193483058794100743e-01
9.594594594594596515e-01,3.079096974551162949e-02,1.177919995097841122e-01
9.624624624624624758e-01,3.025196280160832515e-02,1.162552456001028772e-01
9.654654654654653001e-01,2.972232587757702577e-02,1.147377890624211860e-01
9.684684684684685685e-01,2.920189492758247171e-02,1.132393780119901605e-01
9.714714714714713928e-01,2.869050875717988475e-02,1.117597637254480331e-01
9.744744744744746612e-01,2.818800897338792286e-02,1.102987005995348518e-01
9.774774774774774855e-01,2.769423993562906278e-02,1.088559461103237314e-01
9.804804804804803098e-01,2.720904870752288360e-02,1.074312607729649149e-01
9.834834834834835782e-01,2.673228500951616710e-02,1.060244081019315748e-01
9.864864864864864025e-01,2.626380117233684600e-02,1.046351545717667392e-01
9.894894894894896709e-01,2.580345209125605235e-02,1.032632695783201882e-01
9.924924924924924952e-01,2.535109518114409682e-02,1.019085254004689911e-01
9.954954954954953195e-01,2.490659033230755923e-02,1.005706971623188672e-01
9.984984984984985878e-01,2.446979986709242605e-02,9.924956279587573982e-02
1.001501501501501412e+00,2.404058849724103816e-02,9.794490300418491613e-02
1.004504504504504681e+00,2.361882328198874892e-02,9.665650122492928931e-02
1.007507507507507505e+00,2.320437358688785465e-02,9.538414359448182944e-02
1.010510510510510329e+00,2.279711104334623123e-02,9.412761891240760403e-02
1.013513513513513598e+00,2.239690950886701754e-02,9.288671860640491940e-02
1.016516516516516422e+00,2.200364502797806307e-02,9.166123669768352911e-02
1.019519519519519690e+00,2.161719579383900719e-02,9.045096976677452494e-02
1.022522522522522515e+00,2.123744211051389885e-02,8.925571691976526278e-02
1.025525525525525339e+00,2.086426635589721038e-02,8.807527975495146877e-02
1.028528528528528607e+00,2.049755294528253502e-02,8.690946232990481857e-02
1.031531531531531432e+00,2.013718829556226594e-02,8.575807112894831552e-02
1.034534534534534700e+00,1.978306079004731738e-02,8.462091503103481849e-02
1.037537537537537524e+00,1.943506074389560884e-02,8.349780527802176666e-02
1.040540540540540349e+00,1.909308037013912260e-02,8.238855544333917313e-02
1.043543543543543617e+00,1.875701374629867163e-02,8.129298140104382342e-02
1.046546546546546441e+00,1.842675678157657676e-02,8.021090129525766665e-02
1.049549549549549710e+00,1.810220718461591841e-02,7.914213550997915847e-02
1.052552552552552534e+00,1.778326443181786273e-02,7.808650663926994251e-02
1.055555555555555358e+00,1.746982973620624796e-02,7.704383945780712839e-02
1.058558558558558627e+00,1.716180601682986209e-02,7.601396089179655868e-02
1.061561561561561451e+00,1.685909786869319721e-02,7.499669999024362321e-02
1.064564564564564719e+00,1.656161153320674304e-02,7.399188789657830390e-02
1.067567567567567544e+00,1.626925486914672023e-02,7.299935782062573486e-02
1.070570570570570368e+00,1.598193732411595444e-02,7.201894501092045986e-02
1.073573573573573636e+00,1.569956990649671452e-02,7.105048672735857218e-02
1.076576576576576461e+00,1.542206515788728180e-02,7.009382221418500314e-02
1.079579579579579729e+00,1.514933712601318830e-02,6.914879267330933943e-02
1.082582582582582553e+00,1.488130133810508689e-02,6.821524123794703298e-02
1.085585585585585378e+00,1.461787477473470639e-02,6.729301294658063259e-02
1.088588588588588646e+00,1.435897584410075756e-02,6.638195471723619401e-02
1.091591591591591470e+00,1.410452435675756643e-02,6.548191532207429943e-02
1.094594594594594739e+00,1.385444150077782578e-02,6.459274536228769292e-02
1.097597597597597563e+00,1.360864981734202436e-02,6.371429724330261724e-02
1.100600600600600387e+00,1.336707317674661923e-02,6.284642515027803744e-02
1.103603603603603656e+00,1.312963675482443048e-02,6.198898502390266102e-02
1.106606606606606480e+00,1.289626700976916063e-02,6.114183453648241312e-02
1.109609609609609748e+00,1.266689165935682218e-02,6.030483306831402324e-02
1.112612612612612573e+00,1.244143965855785787e-02,5.947784168434464003e-02
1.115615615615615397e+00,1.221984117753207102e-02,5.866072311110925169e-02
1.118618618618618665e+00,1.200202758000008633e-02,5.785334171394478087e-02
1.121621621621621490e+00,1.178793140198434487e-02,5.705556347447531679e-02
1.124624624624624758e+00,1.157748633091365033e-02,5.626725596836780474e-02
1.127627627627627582e+00,1.137062718508356600e-02,5.548828834334872812e-02
1.130630630630630407e+00,1.116728989346756941e-02,5.471853129748393413e-02
1.133633633633633675e+00,1.096741147587242983e-02,5.395785705771700969e-02
1.136636636636636499e+00,1.077093002343103463e-02,5.320613935865919908e-02
1.139639639639639768e+00,1.057778467942720353e-02,5.246325342163058597e-02
1.142642642642642592e+00,1.038791562044637587e-02,5.172907593394777265e-02
1.145645645645645416e+00,1.020126403784643067e-02,5.100348502845560711e-02
1.148648648648648685e+00,1.001777211954262004e-02,5.028636026329756648e-02
1.151651651651651509e+00,9.837383032101252103e-03,4.957758260192342281e-02
1.154654654654654777e+00,9.660040903136556806e-03,4.887703439333028477e-02
1.157657657657657602e+00,9.485690804005320401e-03,4.818459935253428111e-02
1.160660660660660426e+00,9.314278732793645696e-03,4.750016254126800119e-02
1.163663663663663694e+00,9.145751597590659823e-03,4.682361034890103468e-02
1.166666666666666519e+00,8.980057200044270702e-03,4.615483047358182045e-02
1.169669669669669787e+00,8.817144219193554650e-03,4.549371190359614153e-02
1.172672672672672611e+00,8.656962195573185068e-03,4.484014489894117689e-02
1.175675675675675436e+00,8.499461515584416996e-03,4.419402097310914240e-02
1.178678678678678704e+00,8.344593396128079099e-03,4.355523287507935548e-02
1.181681681681681528e+00,8.192309869494875454e-03,4.292367457151539251e-02
1.184684684684684797e+00,8.042563768508223174e-03,4.229924122916454282e-02
1.187687687687687621e+00,7.895308711915178038e-03,4.168182919745719306e-02
1.190690690690690445e+00,7.750499090020438256e-03,4.107133599130051438e-02
1.193693693693693714e+00,7.608090050559520624e-03,4.046766027406679955e-02
1.196696696696696538e+00,7.468037484806703749e-03,3.987070184077329965e-02
1.199699699699699806e+00,7.330298013913077136e-03,3.928036160144875166e-02
1.202702702702702631e+00,7.194828975470606534e-03,3.869654156468487621e-02
1.205705705705705899e+00,7.061588410298312406e-03,3.811914482137133270e-02
1.208708708708708723e+00,6.930535049446118895e-03,3.754807552860935788e-02
1.211711711711711548e+00,6.801628301412477977e-03,3.698323889380264462e-02
1.214714714714714816e+00,6.674828239571846573e-03,3.642454115892241467e-02
1.217717717717717640e+00,6.550095589808120448e-03,3.587188958494452046e-02
1.220720720720720909e+00,6.427391718350127826e-03,3.532519243645534240e-02
1.223723723723723733e+00,6.306678619805590122e-03,3.478435896642511488e-02
1.226726726726726557e+00,6.187918905389587672e-03,3.424929940114447569e-02
1.229729729729729826e+00,6.071075791343900560e-03,3.371992492532215058e-02
1.232732732732732650e+00,5.956113087544000553e-03,3.319614766734303030e-02
1.235735735735735918e+00,5.842995186289784947e-03,3.267788068468216456e-02
1.238738738738738743e+00,5.731687051276714712e-03,3.216503794947315337e-02
1.241741741741741567e+00,5.622154206743846735e-03,3.165753433422776458e-02
1.244744744744744835e+00,5.514362726795667136e-03,3.115528559770606998e-02
1.247747747747747660e+00,5.408279224894078398e-03,3.065820837093283235e-02
1.250750750750750928e+00,5.303870843517448190e-03,3.016622014335864493e-02
1.253753753753753752e+00,5.201105243983642455e-03,2.967923924916435197e-02
1.256756756756756577e+00,5.099950596433685222e-03,2.919718485370527764e-02
1.259759759759759845e+00,5.000375569972994629e-03,2.871997694009323712e-02
1.262762762762762669e+00,4.902349322967182801e-03,2.824753629591445631e-02
1.265765765765765938e+00,4.805841493489349144e-03,2.777978450008067313e-02
1.268768768768768762e+00,4.710822189916094062e-03,2.731664390981246304e-02
1.271771771771771586e+00,4.617261981669042170e-03,2.685803764775087157e-02
1.274774774774774855e+00,4.525131890099227776e-03,2.640388958919634085e-02
1.277777777777777679e+00,4.434403379511478623e-03,2.595412434947283464e-02
1.280780780780780947e+00,4.345048348325963351e-03,2.550866727141443829e-02
1.283783783783783772e+00,4.257039120374279777e-03,2.506744441297338935e-02
1.286786786786786596e+00,4.170348436327162706e-03,2.463038253494576751e-02
1.289789789789789864e+00,4.084949445251411307e-03,2.419740908881469824e-02
1.292792792792792689e+00,4.000815696293270884e-03,2.376845220470778439e-02
1.295795795795795957e+00,3.917921130485725947e-03,2.334344067946727067e-02
1.298798798798798781e+00,3.836240072677257751e-03,2.292230396483137603e-02
1.301801801801801606e+00,3.755747223579396568e-03,2.250497215572375143e-02
1.304804804804804874e+00,3.676417651930670005e-03,2.209137597864965427e-02
1.307807807807807698e+00,3.598226786774533920e-03,2.168144678019684121e-02
1.310810810810810967e+00,3.521150409849013035e-03,2.127511651564014533e-02
1.313813813813813791e+00,3.445164648085515934e-03,2.087231773764658058e-02
1.316816816816816615e+00,3.370245966214515526e-03,2.047298358507942256e-02
1.319819819819819884e+00,3.296371159475966917e-03,2.007704777190014514e-02
1.322822822822822708e+00,3.223517346431992430e-03,1.968444457616523244e-02
1.325825825825825977e+00,3.151661961879817161e-03,1.929510882911733560e-02
1.328828828828828801e+00,3.080782749862509117e-03,1.890897590436728740e-02
1.331831831831831625e+00,3.010857756775594044e-03,1.852598170716674569e-02
1.334834834834834894e+00,2.941865324567366144e-03,1.814606266376940502e-02
1.337837837837837718e+00,2.873784084030649513e-03,1.776915571087804915e-02
1.340840840840840986e+00,2.806592948184035742e-03,1.739519828517649414e-02
1.343843843843843811e+00,2.740271105740583243e-03,1.702412831294474599e-02
1.346846846846846635e+00,2.674798014661901400e-03,1.665588419975542328e-02
1.349849849849849903e+00,2.610153395795570836e-03,1.629040482024935593e-02
1.352852852852852727e+00,2.546317226594050145e-03,1.592762950798944088e-02
1.355855855855855996e+00,2.483269734913053778e-03,1.556749804539061914e-02
1.358858858858858820e+00,2.420991392887433466e-03,1.520995065372403483e-02
1.361861861861861644e+00,2.359462910882763418e-03,1.485492798319427120e-02
1.364864864864864913e+00,2.298665231520756209e-03,1.450237110308808842e-02
1.367867867867867737e+00,2.238579523776541326e-03,1.415222149199225204e-02
1.370870870870871006e+00,2.179187177146100704e-03,1.380442102807958628e-02
1.373873873873873830e+00,2.120469795881988612e-03,1.345891197946124523e-02
1.376876876876876654e+00,2.062409193295514868e-03,1.311563699460339787e-02
1.379879879879879923e+00,2.004987386123776357e-03,1.277453909280760851e-02
1.382882882882882747e+00,1.948186588959691318e-03,1.243556165475279661e-02
1.385885885885886015e+00,1.891989208743209954e-03,1.209864841309645986e-02
1.388888888888888840e+00,1.836377839312192161e-03,1.176374344313491950e-02
1.391891891891891664e+00,1.781335256011173191e-03,1.143079115352045420e-02
1.394894894894894932e+00,1.726844410356298369e-03,1.109973627703342985e-02
1.397897897897897757e+00,1.672888424754858435e-03,1.077052386140845905e-02
1.400900900900901025e+00,1.619450587277766491e-03,1.044309926021291975e-02
1.403903903903903849e+00,1.566514346483302957e-03,1.011740812377595437e-02
1.406906906906906674e+00,1.514063306290601776e-03,9.793396390166920693e-03
1.409909909909909942e+00,1.462081220901268906e-03,9.471010276221738383e-03
1.412912912912912766e+00,1.410551989767507442e-03,9.150196268615178041e-03
1.415915915915916035e+00,1.359459652605249499e-03,8.830901114978100333e-03
1.418918918918918859e+00,1.308788384450740739e-03,8.513071815058061501e-03
1.421921921921921683e+00,1.258522490759052519e-03,8.196655611921838461e-03
1.424924924924924952e+00,1.208646402542957370e-03,7.881599983198168263e-03
1.427927927927927776e+00,1.159144671550689596e-03,7.567852632359375713e-03
1.430930930930931044e+00,1.110001965481130157e-03,7.255361480040674847e-03
1.433933933933933869e+00,1.061203063234894897e-03,6.944074655395467664e-03
1.436936936936936693e+00,1.012732850199854874e-03,6.633940487485162109e-03
1.439939939939939961e+00,9.645763135696547004e-04,6.324907496702282875e-03
1.442942942942942786e+00,9.167185376937623045e-04,6.016924386225353666e-03
1.445945945945946054e+00,8.691446994575980408e-04,5.709940033503996606e-03
1.448948948948948878e+00,8.218400636913277164e-04,5.403903481773011941e-03
1.451951951951952147e+00,7.747899786059075835e-04,5.098763931594036368e-03
1.454954954954954971e+00,7.279798712549451602e-04,4.794470732423263860e-03
1.457957957957957795e+00,6.813952430209804052e-04,4.490973374203870681e-03
1.460960960960961064e+00,6.350216651247929606e-04,4.188221478981801922e-03
1.463963963963963888e+00,5.888447741563346749e-04,3.886164792543436372e-03
1.466966966966967156e+00,5.428502676259138295e-04,3.584753176073821306e-03
1.469969969969969981e+00,4.970238995342582530e-04,3.283936597834136249e-03
1.472972972972972805e+00,4.513514759600560991e-04,2.983665124856794970e-03
1.475975975975976073e+00,4.058188506636307459e-04,2.683888914656973150e-03
1.478978978978978898e+00,3.604119207053884375e-04,2.384558206959181727e-03
1.481981981981982166e+00,3.151166220776878066e-04,2.085623315437552805e-03
1.484984984984984990e+00,2.699189253487516843e-04,1.787034619468298551e-03
1.487987987987987815e+00,2.248048313172940267e-04,1.488742555893110119e-03
1.490990990990991083e+00,1.797603666765136695e-04,1.190697610792118381e-03
1.493993993993993907e+00,1.347715796861038615e-04,8.928503112650029673e-04
1.496996996996997176e+00,8.982453585094278634e-05,5.951512172189101033e-04
1.500000000000000000e+00,4.490531360512533236e-05,2.975509131618197015e-04
